序號,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限_速度(公里),道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別,縣市別代碼,機關代碼,市話,傳真
9386,2023,01,24,13,36,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,3,5,2,16,25,2,8,1,1,C03,7,6,3,18,2,11,"  ",25,42,1,22,9,C03,120.665062,24.16682,2,66000,387130000C,(04)23289100,(04)25368667
9387,2023,01,24,13,38,臺中市,太平區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,19,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,19,8,C03,120.713691,24.133383,2,66000,387130000C,(04)23289100,(04)25368667
9388,2023,01,24,13,41,臺中市,霧峰區,0,0,0,8,,,60,,,,,,,,,,,,,,,43,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",10,"  ","  ",44,43,1,22,"  ",B03,120.695842,24.063795,3,66000,387130000C,(04)23289100,(04)25368667
9389,2023,01,24,13,43,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,5,8,C03,120.647803,24.147741,2,66000,387130000C,(04)23289100,(04)25368667
9390,2023,01,24,13,44,臺中市,梧棲區,0,0,0,,,,40,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,4,"  ",B03,120.54109,24.256339,3,66000,387130000C,(04)23289100,(04)25368667
9391,2023,01,24,13,50,臺中市,太平區,0,0,0,8,,,80,,,,,,,,,,,,,,,26,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",26,"   ",1,22,"  ",B03,120.715381,24.151811,3,66000,387130000C,(04)23289100,(04)25368667
9392,2023,01,24,13,51,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.650306,24.219905,3,66000,387130000C,(04)23289100,(04)25368667
9393,2023,01,24,13,53,臺中市,中區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",7,7,1,21,"  ",B03,120.677656,24.140603,3,66000,387130000C,(04)23289100,(04)25368667
9394,2023,01,24,14,2,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",26,"   ",1,22,"  ",B03,120.65652,24.200116,3,66000,387130000C,(04)23289100,(04)25368667
9395,2023,01,24,14,15,臺中市,大甲區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,C03,7,5,1,10,2,11,"  ",6,6,1,4,1,C03,120.617728,24.349145,2,66000,387130000C,(04)23289100,(04)25368667
9396,2023,01,24,14,20,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",17,"   ",1,21,"  ",B03,120.702223,24.186421,3,66000,387130000C,(04)23289100,(04)25368667
9397,2023,01,24,14,20,臺中市,西屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",7,"   ",1,22,"  ",B03,120.646758,24.164147,3,66000,387130000C,(04)23289100,(04)25368667
9398,2023,01,24,14,20,臺中市,清水區,0,0,0,8,,,60,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",44,"   ",1,21,"  ",B03,120.555279,24.294758,3,66000,387130000C,(04)23289100,(04)25368667
9399,2023,01,24,14,25,臺中市,龍井區,0,2,0,8,1,5,30,4,9,1,5,4,5,7,3,1,10,5,5,2,16,6,2,9,3,4,C03,7,9,1,10,2,11,"  ",6,6,1,17,9,C03,120.53598,24.195681,2,66000,387130000C,(04)23289100,(04)25368667
9400,2023,01,24,14,27,臺中市,北屯區,0,0,0,,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",42,"   ",1,21,"  ",B03,120.686815,24.186829,3,66000,387130000C,(04)23289100,(04)25368667
9401,2023,01,24,14,27,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,43,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",43,"   ",1,22,"  ",C03,120.641769,24.166887,3,66000,387130000C,(04)23289100,(04)25368667
9402,2023,01,24,14,31,臺中市,南屯區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,15,6,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,5,"  ",B12,120.650519,24.142624,3,66000,387130000C,(04)23289100,(04)25368667
9403,2023,01,24,14,33,臺中市,北屯區,0,3,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,21,8,C03,120.740053,24.17773,2,66000,387130000C,(04)23289100,(04)25368667
9404,2023,01,24,14,35,臺中市,大甲區,0,0,0,,,,30,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.623441,24.349628,3,66000,387130000C,(04)23289100,(04)25368667
9405,2023,01,24,14,42,臺中市,太平區,0,0,0,8,,,80,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,4,"  ",B03,120.710725,24.141557,3,66000,387130000C,(04)23289100,(04)25368667
9406,2023,01,24,14,50,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,23,1,21,"  ",B03,120.718848,24.163051,3,66000,387130000C,(04)23289100,(04)25368667
9407,2023,01,24,14,55,臺中市,北區,0,3,0,8,1,5,50,14,8,1,5,4,5,7,4,4,8,3,4,2,29,67,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",67,67,1,"  ","  ","   ",120.682671,24.15862,2,66000,387130000C,(04)23289100,(04)25368667
9408,2023,01,24,14,58,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,3,4,B03,7,5,1,8,2,6,"  ",6,6,1,5,8,B03,120.669315,24.12254,2,66000,387130000C,(04)23289100,(04)25368667
9409,2023,01,24,15,0,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.646728,24.163481,3,66000,387130000C,(04)23289100,(04)25368667
9410,2023,01,24,15,0,臺中市,大肚區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,29,61,2,9,1,1,C03,7,9,1,10,2,11,"  ",44,61,1,22,8,C03,120.530638,24.173458,2,66000,387130000C,(04)23289100,(04)25368667
9411,2023,01,24,15,4,臺中市,大里區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,1,5,5,1,17,9,3,10,1,1,C03,7,6,1,10,2,13,"  ",9,7,1,22,8,C03,120.692358,24.091414,2,66000,387130000C,(04)23289100,(04)25368667
9412,2023,01,24,15,8,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",26,"   ",1,22,"  ",B03,120.690376,24.183469,3,66000,387130000C,(04)23289100,(04)25368667
9413,2023,01,24,15,8,臺中市,東勢區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,20,"  ",B03,120.8377,24.171973,3,66000,387130000C,(04)23289100,(04)25368667
9414,2023,01,24,15,9,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.634948,24.179291,3,66000,387130000C,(04)23289100,(04)25368667
9415,2023,01,24,15,23,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",7,"   ",1,22,"  ",B12,120.691408,24.159138,3,66000,387130000C,(04)23289100,(04)25368667
9416,2023,01,24,15,25,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",16,16,1,22,"  ",B03,120.651312,24.210134,4,66000,387130000C,(04)23289100,(04)25368667
9417,2023,01,24,15,25,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,8,1,"  ","  ",23,23,1,12,"  ",B03,120.645072,24.131189,3,66000,387130000C,(04)23289100,(04)25368667
9418,2023,01,24,15,25,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,6,3,10,1,4,B03,7,6,1,8,2,5,"  ",6,6,1,21,8,B03,120.635311,24.161914,2,66000,387130000C,(04)23289100,(04)25368667
9419,2023,01,24,15,32,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,22,"  ",B03,120.722133,24.18385,3,66000,387130000C,(04)23289100,(04)25368667
9420,2023,01,24,15,35,臺中市,后里區,0,0,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,3,4,1,13,23,3,10,1,1,B03,7,9,1,8,2,1,"  ",23,23,1,4,8,B03,120.696453,24.315722,3,66000,387130000C,(04)23289100,(04)25368667
9421,2023,01,24,15,35,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.72189,24.275734,3,66000,387130000C,(04)23289100,(04)25368667
9422,2023,01,24,15,36,臺中市,中區,0,1,0,8,1,5,1,14,12,1,5,4,5,7,1,1,5,5,4,2,29,65,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",65,65,1,"  ","  ","   ",120.678885,24.147287,2,66000,387130000C,(04)23289100,(04)25368667
9423,2023,01,24,15,39,臺中市,東區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,16,26,3,10,3,4,B03,7,5,1,8,2,4,"  ",26,26,1,22,8,B03,120.683693,24.132593,2,66000,387130000C,(04)23289100,(04)25368667
9424,2023,01,24,15,39,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",23,23,1,21,"  ",C03,120.7172,24.156903,3,66000,387130000C,(04)23289100,(04)25368667
9425,2023,01,24,15,40,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,15,25,2,9,3,4,C03,7,9,3,18,2,11,"  ",25,25,1,21,8,C03,120.688676,24.166873,2,66000,387130000C,(04)23289100,(04)25368667
9426,2023,01,24,15,43,臺中市,中區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,17,25,2,9,1,1,C03,7,9,1,10,2,11,"  ",25,25,1,5,7,C03,120.683678,24.141513,2,66000,387130000C,(04)23289100,(04)25368667
9427,2023,01,24,15,47,臺中市,太平區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.715084,24.151307,3,66000,387130000C,(04)23289100,(04)25368667
9428,2023,01,24,15,50,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,6,"  ",6,6,1,5,8,B03,120.694259,24.16491,2,66000,387130000C,(04)23289100,(04)25368667
9429,2023,01,24,15,56,臺中市,龍井區,0,0,0,8,,,60,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,9,"  ",B03,120.509218,24.195063,3,66000,387130000C,(04)23289100,(04)25368667
9430,2023,01,24,15,58,臺中市,西屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.648152,24.163883,3,66000,387130000C,(04)23289100,(04)25368667
9431,2023,01,24,15,58,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.718099,24.251817,3,66000,387130000C,(04)23289100,(04)25368667
9432,2023,01,24,16,5,臺中市,大里區,0,1,0,8,1,5,60,14,9,1,5,4,5,7,4,4,1,4,5,1,16,21,2,9,1,1,C04,7,9,1,10,8,11,14,21,21,1,20,9,C04,120.68818,24.0842,2,66000,387130000C,(04)23289100,(04)25368667
9433,2023,01,24,16,10,臺中市,東勢區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,9,"  ",B03,120.824577,24.257341,3,66000,387130000C,(04)23289100,(04)25368667
9434,2023,01,24,16,11,臺中市,東區,0,0,0,,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,5,"  ",C03,120.697153,24.141561,3,66000,387130000C,(04)23289100,(04)25368667
9435,2023,01,24,16,11,臺中市,太平區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,9,4,5,1,13,23,2,5,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,21,8,C03,120.808065,24.095749,2,66000,387130000C,(04)23289100,(04)25368667
9436,2023,01,24,16,12,臺中市,大甲區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,9,5,4,1,17,7,3,10,1,1,B03,7,8,1,8,2,6,"  ",7,6,1,21,8,B03,120.633813,24.356538,2,66000,387130000C,(04)23289100,(04)25368667
9437,2023,01,24,16,29,臺中市,豐原區,0,1,0,8,1,5,40,14,22,1,5,4,5,7,4,4,9,5,5,2,12,1,3,10,1,1,F02,7,4,8,20,2,16,"  ",1,1,1,22,8,F02,120.778798,24.276023,2,66000,387130000C,(04)23289100,(04)25368667
9438,2023,01,24,16,32,臺中市,西屯區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,8,4,4,1,9,23,3,10,1,4,C03,7,9,1,10,2,11,"  ",23,23,1,4,8,C03,120.66702,24.177174,2,66000,387130000C,(04)23289100,(04)25368667
9439,2023,01,24,16,40,臺中市,清水區,0,2,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,12,17,2,9,1,1,C03,7,9,1,10,2,12,"  ",17,17,1,5,5,C03,120.558529,24.273789,2,66000,387130000C,(04)23289100,(04)25368667
9440,2023,01,24,16,41,臺中市,大甲區,0,0,0,8,,,70,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,21,"  ",B03,120.633788,24.356465,3,66000,387130000C,(04)23289100,(04)25368667
9441,2023,01,24,16,44,臺中市,北屯區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,"  ",6,6,1,5,8,B03,120.694535,24.164756,2,66000,387130000C,(04)23289100,(04)25368667
9442,2023,01,24,16,48,臺中市,西區,0,0,0,8,1,5,50,4,1,1,5,4,5,7,1,1,4,4,5,2,17,3,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",3,"   ",1,4,"  ",C03,120.662983,24.150864,3,66000,387130000C,(04)23289100,(04)25368667
9443,2023,01,24,16,50,臺中市,霧峰區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B03,120.68387,24.04946,3,66000,387130000C,(04)23289100,(04)25368667
9444,2023,01,24,16,53,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",43,"   ",1,22,"  ",B03,120.682271,24.144182,3,66000,387130000C,(04)23289100,(04)25368667
9445,2023,01,24,16,57,臺中市,大甲區,0,1,0,7,1,5,60,3,2,1,5,4,5,7,1,1,10,5,5,2,18,43,2,7,1,1,C03,7,14,3,18,2,12,"  ",43,43,1,21,8,C03,120.6173,24.343854,2,66000,387130000C,(04)23289100,(04)25368667
9446,2023,01,24,17,0,臺中市,東區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,8,"  ",6,6,1,5,8,B03,120.692432,24.140709,2,66000,387130000C,(04)23289100,(04)25368667
9447,2023,01,24,17,5,臺中市,南區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,2,4,2,17,23,3,10,1,1,B03,7,8,1,8,2,5,"  ",23,23,1,21,8,B03,120.653995,24.114356,2,66000,387130000C,(04)23289100,(04)25368667
9448,2023,01,24,17,5,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,1,2,18,43,2,9,1,1,C03,7,9,1,10,2,15,"  ",43,43,1,22,8,C03,120.598353,24.191958,2,66000,387130000C,(04)23289100,(04)25368667
9449,2023,01,24,17,10,臺中市,龍井區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",11,"  ","  ",43,"   ",1,22,"  ",C03,120.584086,24.182037,3,66000,387130000C,(04)23289100,(04)25368667
9450,2023,01,24,17,19,臺中市,新社區,0,3,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,4,5,1,26,23,2,9,1,1,B03,7,9,1,8,2,5,9,23,23,1,22,9,B03,120.803721,24.196669,2,66000,387130000C,(04)23289100,(04)25368667
9451,2023,01,24,17,26,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,22,"  ",B03,120.654237,24.226242,4,66000,387130000C,(04)23289100,(04)25368667
9452,2023,01,24,17,30,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,4,"  ",B03,120.617849,24.189485,3,66000,387130000C,(04)23289100,(04)25368667
9453,2023,01,24,17,31,臺中市,西區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,5,"  ",C03,120.66367,24.129999,3,66000,387130000C,(04)23289100,(04)25368667
9454,2023,01,24,17,33,臺中市,南屯區,0,2,0,8,3,5,50,14,8,1,5,4,5,7,4,4,5,5,4,2,16,6,3,10,1,1,B03,7,5,1,8,2,1,"  ",6,6,1,5,8,B03,120.635014,24.15339,2,66000,387130000C,(04)23289100,(04)25368667
9455,2023,01,24,17,34,臺中市,北屯區,0,1,0,8,2,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,12,26,2,9,1,1,C04,7,9,1,10,2,14,"  ",26,26,1,22,8,C04,120.6857,24.172353,2,66000,387130000C,(04)23289100,(04)25368667
9456,2023,01,24,17,36,臺中市,太平區,0,0,0,8,,,80,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",2,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.717483,24.158265,3,66000,387130000C,(04)23289100,(04)25368667
9457,2023,01,24,17,39,臺中市,南屯區,0,0,0,,,,30,,,,,,,,,,,,,,,18,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",18,"   ",1,22,"  ",B03,120.612304,24.148565,3,66000,387130000C,(04)23289100,(04)25368667
9458,2023,01,24,17,41,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,4,"  ",B03,120.712061,24.15542,3,66000,387130000C,(04)23289100,(04)25368667
9459,2023,01,24,17,46,臺中市,大里區,0,1,0,8,1,5,60,14,9,1,5,4,5,7,4,4,1,3,1,1,12,23,2,7,1,1,C03,7,9,1,10,2,12,"  ",23,23,1,5,8,C03,120.697459,24.08353,2,66000,387130000C,(04)23289100,(04)25368667
9460,2023,01,24,17,48,臺中市,和平區,0,2,0,8,1,7,40,12,9,1,5,4,5,7,4,4,10,5,5,2,11,21,2,9,1,1,C03,7,9,3,18,7,15,"  ",21,21,1,22,7,C03,120.935789,24.3393,2,66000,387130000C,(04)23289100,(04)25368667
9461,2023,01,24,17,54,臺中市,潭子區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,8,1,1,C03,7,5,1,10,2,11,"  ",6,6,1,22,8,C03,120.70938,24.203116,2,66000,387130000C,(04)23289100,(04)25368667
9462,2023,01,24,17,55,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,22,"  ",B03,120.64831,24.172643,3,66000,387130000C,(04)23289100,(04)25368667
9463,2023,01,24,18,4,臺中市,大雅區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,8,5,5,1,17,19,3,10,1,1,B12,7,1,1,8,2,3,"  ",19,19,1,22,9,B12,120.666061,24.214979,2,66000,387130000C,(04)23289100,(04)25368667
9464,2023,01,24,18,5,臺中市,大甲區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",6,"   ",1,21,"  ",B03,120.653856,24.379236,3,66000,387130000C,(04)23289100,(04)25368667
9465,2023,01,24,18,7,臺中市,中區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,16,2,9,1,1,C03,7,9,1,4,2,11,14,16,16,1,22,9,C03,120.685539,24.141037,2,66000,387130000C,(04)23289100,(04)25368667
9466,2023,01,24,18,10,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,5,"  ",B03,120.605328,24.110401,3,66000,387130000C,(04)23289100,(04)25368667
9467,2023,01,24,18,11,臺中市,豐原區,0,0,0,,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",9,"  ","  ",12,"   ",1,22,"  ",B03,120.725748,24.246442,3,66000,387130000C,(04)23289100,(04)25368667
9468,2023,01,24,18,12,臺中市,東區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,42,3,10,3,4,B03,7,6,1,8,2,15,"  ",42,42,1,5,8,B03,120.689571,24.142543,2,66000,387130000C,(04)23289100,(04)25368667
9469,2023,01,24,18,12,臺中市,清水區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,10,"  ",C03,120.580944,24.270712,3,66000,387130000C,(04)23289100,(04)25368667
9470,2023,01,24,18,15,臺中市,大肚區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,21,"  ",B03,120.569387,24.12141,3,66000,387130000C,(04)23289100,(04)25368667
9471,2023,01,24,18,15,臺中市,后里區,0,0,0,8,3,5,50,5,1,1,5,4,5,7,1,1,1,2,4,1,17,7,3,10,1,1,B03,7,8,1,8,2,5,"  ",7,7,1,21,8,B03,120.697808,24.31509,3,66000,387130000C,(04)23289100,(04)25368667
9472,2023,01,24,18,16,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.630644,24.162295,3,66000,387130000C,(04)23289100,(04)25368667
9473,2023,01,24,18,22,臺中市,南屯區,0,1,0,8,2,5,50,4,18,1,5,4,5,7,4,4,10,5,5,2,3,15,3,10,1,1,B03,7,2,1,8,2,3,"  ",15,15,1,20,8,B03,120.638172,24.144725,2,66000,387130000C,(04)23289100,(04)25368667
9474,2023,01,24,18,22,臺中市,大里區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,1,1,5,5,5,1,17,10,3,10,1,1,B03,7,11,1,8,2,8,"  ",10,10,1,22,8,B03,120.683596,24.104233,2,66000,387130000C,(04)23289100,(04)25368667
9475,2023,01,24,18,27,臺中市,北屯區,0,0,0,,,,50,,,,,,,,,,,,,,,43,"  ","  ","  ","  ",B03,"  ","  ",8,"  ",10,"  ","  ",43,43,1,22,"  ",B03,120.688028,24.177226,3,66000,387130000C,(04)23289100,(04)25368667
9476,2023,01,24,18,28,臺中市,北區,0,1,0,8,3,5,50,5,1,1,5,4,5,7,1,1,1,4,5,2,12,26,3,10,1,1,B03,7,6,1,8,2,2,"  ",26,26,1,5,5,B03,120.686252,24.15482,2,66000,387130000C,(04)23289100,(04)25368667
9477,2023,01,24,18,34,臺中市,北區,0,1,0,8,3,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,18,23,2,3,1,1,C03,7,6,1,10,2,12,"  ",23,23,1,22,8,C03,120.676191,24.158299,2,66000,387130000C,(04)23289100,(04)25368667
9478,2023,01,24,18,35,臺中市,東區,0,0,0,,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,5,"  ",B03,120.702238,24.134051,3,66000,387130000C,(04)23289100,(04)25368667
9479,2023,01,24,18,35,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B02,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,5,"  ",B02,120.694004,24.16284,3,66000,387130000C,(04)23289100,(04)25368667
9480,2023,01,24,18,50,臺中市,梧棲區,0,1,0,2,3,5,50,14,9,1,5,4,4,7,4,4,3,4,5,1,24,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,9,8,C03,120.521937,24.229513,2,66000,387130000C,(04)23289100,(04)25368667
9481,2023,01,24,19,0,臺中市,大雅區,0,1,0,8,3,5,50,3,1,1,5,4,5,7,1,1,1,4,4,1,17,25,3,10,3,4,B03,7,9,1,7,2,15,"  ",25,25,2,22,9,B03,120.648646,24.218306,2,66000,387130000C,(04)23289100,(04)25368667
