序號,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限_速度(公里),道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別,縣市別代碼,機關代碼,市話,傳真
8450,2023,02,23,8,22,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",17,"   ",1,22,"  ",B03,120.653254,24.128746,3,66000,387130000C,(04)23289100,(04)25368667
8451,2023,02,23,8,23,臺中市,西區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,8,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,21,8,C03,120.657926,24.14555,2,66000,387130000C,(04)23289100,(04)25368667
8452,2023,02,23,8,24,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,40,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",40,40,1,5,"  ",B03,120.719334,24.178802,3,66000,387130000C,(04)23289100,(04)25368667
8453,2023,02,23,8,24,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",19,"   ",1,21,"  ",B03,120.717455,24.112979,3,66000,387130000C,(04)23289100,(04)25368667
8454,2023,02,23,8,26,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",B12,120.63413,24.144121,3,66000,387130000C,(04)23289100,(04)25368667
8455,2023,02,23,8,32,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,21,"  ",C03,120.699468,24.160313,3,66000,387130000C,(04)23289100,(04)25368667
8456,2023,02,23,8,32,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",B12,120.686128,24.201423,3,66000,387130000C,(04)23289100,(04)25368667
8457,2023,02,23,8,32,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,43,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",11,"  ","  ",43,"   ",1,22,"  ",C03,120.637853,24.172858,3,66000,387130000C,(04)23289100,(04)25368667
8458,2023,02,23,8,32,臺中市,西屯區,0,3,0,8,1,5,40,4,2,1,5,4,5,7,2,1,1,4,1,2,16,23,2,9,3,4,C03,7,9,1,10,2,12,"  ",23,23,1,22,8,C03,120.641403,24.167844,2,66000,387130000C,(04)23289100,(04)25368667
8459,2023,02,23,8,38,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,1,5,5,2,12,6,3,10,1,4,D03,7,6,1,8,2,5,"  ",6,6,1,22,8,D03,120.651231,24.198079,2,66000,387130000C,(04)23289100,(04)25368667
8460,2023,02,23,8,43,臺中市,北區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,9,5,5,2,16,6,2,9,1,1,C03,7,9,3,18,2,11,"  ",6,6,1,5,5,C03,120.682358,24.160783,2,66000,387130000C,(04)23289100,(04)25368667
8461,2023,02,23,8,43,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,18,"  ",C03,120.666208,24.181674,3,66000,387130000C,(04)23289100,(04)25368667
8462,2023,02,23,8,50,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",17,17,1,22,"  ",B03,120.724491,24.17502,3,66000,387130000C,(04)23289100,(04)25368667
8463,2023,02,23,8,57,臺中市,南區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,16,9,2,9,1,1,C03,7,6,1,10,2,11,"  ",9,9,1,21,8,C03,120.648728,24.115058,2,66000,387130000C,(04)23289100,(04)25368667
8464,2023,02,23,8,58,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,12,6,3,10,1,1,B12,7,5,1,8,2,8,"  ",6,6,1,22,8,B12,120.651345,24.19958,2,66000,387130000C,(04)23289100,(04)25368667
8465,2023,02,23,9,1,臺中市,西屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,1,2,13,23,2,8,3,4,C03,7,9,1,10,2,11,"  ",23,23,1,22,8,C03,120.648244,24.163732,2,66000,387130000C,(04)23289100,(04)25368667
8466,2023,02,23,9,1,臺中市,新社區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,18,23,2,9,1,1,C03,7,6,1,10,2,15,"  ",23,23,1,22,1,C03,120.782839,24.214559,2,66000,387130000C,(04)23289100,(04)25368667
8467,2023,02,23,9,3,臺中市,南區,0,2,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,15,25,2,8,1,1,C03,7,9,1,10,2,12,"  ",25,25,1,22,8,C03,120.675732,24.126552,2,66000,387130000C,(04)23289100,(04)25368667
8468,2023,02,23,9,3,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,23,1,5,"  ",B03,120.718614,24.182037,3,66000,387130000C,(04)23289100,(04)25368667
8469,2023,02,23,9,5,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,21,1,C03,120.64983,24.161301,2,66000,387130000C,(04)23289100,(04)25368667
8470,2023,02,23,9,10,臺中市,東區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",3,"  ",2,"  ","  ",23,"   ",1,5,"  ",B03,120.693955,24.133357,3,66000,387130000C,(04)23289100,(04)25368667
8471,2023,02,23,9,20,臺中市,大里區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,23,3,10,1,1,F03,7,9,8,20,2,16,"  ",23,23,1,16,8,F03,120.703742,24.093107,2,66000,387130000C,(04)23289100,(04)25368667
8472,2023,02,23,9,20,臺中市,霧峰區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",A12,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,10,"  ",A12,120.692471,24.046237,3,66000,387130000C,(04)23289100,(04)25368667
8473,2023,02,23,9,22,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,2,13,23,2,9,1,4,C03,7,9,1,10,2,11,"  ",23,23,1,22,8,C03,120.609671,24.166908,2,66000,387130000C,(04)23289100,(04)25368667
8474,2023,02,23,9,25,臺中市,北區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,13,16,3,10,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,20,8,C03,120.665665,24.163053,2,66000,387130000C,(04)23289100,(04)25368667
8475,2023,02,23,9,41,臺中市,北屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",B03,120.646985,24.195948,3,66000,387130000C,(04)23289100,(04)25368667
8476,2023,02,23,9,43,臺中市,大肚區,0,3,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,10,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,10,1,19,9,C03,120.572995,24.16326,2,66000,387130000C,(04)23289100,(04)25368667
8477,2023,02,23,9,45,臺中市,大里區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,4,5,2,12,8,2,6,1,1,C03,7,5,1,10,2,13,"  ",8,8,1,22,8,C03,120.674554,24.113438,2,66000,387130000C,(04)23289100,(04)25368667
8478,2023,02,23,9,45,臺中市,豐原區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,4,"  ",6,6,1,22,8,B03,120.724686,24.252491,2,66000,387130000C,(04)23289100,(04)25368667
8479,2023,02,23,9,48,臺中市,龍井區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,4,4,9,5,5,1,16,11,2,9,1,1,C03,7,5,1,10,2,11,"  ",23,11,1,19,9,C03,120.582787,24.178787,2,66000,387130000C,(04)23289100,(04)25368667
8480,2023,02,23,9,50,臺中市,大雅區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,20,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,21,8,C03,120.671167,24.212713,2,66000,387130000C,(04)23289100,(04)25368667
8481,2023,02,23,9,50,臺中市,西區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,21,"  ",B03,120.669961,24.134898,3,66000,387130000C,(04)23289100,(04)25368667
8482,2023,02,23,9,50,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,18,42,2,9,1,1,C03,7,9,1,10,2,12,"  ",42,42,1,5,8,C03,120.664298,24.150856,2,66000,387130000C,(04)23289100,(04)25368667
8483,2023,02,23,9,50,臺中市,東區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,17,17,2,9,1,1,C04,7,6,1,11,2,12,"  ",17,17,1,22,8,C04,120.690966,24.140056,2,66000,387130000C,(04)23289100,(04)25368667
8484,2023,02,23,9,51,臺中市,潭子區,0,1,0,8,1,5,30,11,9,1,5,4,5,7,4,4,1,5,5,1,20,13,2,9,1,1,C03,7,9,1,10,2,12,"  ",13,13,1,22,8,C03,120.7114,24.189966,2,66000,387130000C,(04)23289100,(04)25368667
8485,2023,02,23,9,53,臺中市,豐原區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,10,5,4,2,17,23,3,10,1,1,B03,7,9,1,8,2,5,"  ",23,23,1,22,8,B03,120.719196,24.251687,2,66000,387130000C,(04)23289100,(04)25368667
8486,2023,02,23,9,54,臺中市,南屯區,0,0,0,,,,50,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",19,"   ",1,22,"  ",B03,120.625929,24.145026,3,66000,387130000C,(04)23289100,(04)25368667
8487,2023,02,23,9,55,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,16,6,2,9,1,1,F02,7,5,8,20,2,16,"  ",6,6,1,21,8,F02,120.717657,24.129361,2,66000,387130000C,(04)23289100,(04)25368667
8488,2023,02,23,9,56,臺中市,南區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,2,1,3,5,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,3,5,C03,120.658043,24.112663,2,66000,387130000C,(04)23289100,(04)25368667
8489,2023,02,23,9,56,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",42,"   ",1,22,"  ",B12,120.615876,24.174444,3,66000,387130000C,(04)23289100,(04)25368667
8490,2023,02,23,9,57,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B03,120.638703,24.17882,3,66000,387130000C,(04)23289100,(04)25368667
8491,2023,02,23,10,3,臺中市,北屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,16,7,2,9,1,1,C03,7,7,3,18,2,14,"  ",7,7,1,21,8,C03,120.697501,24.170633,2,66000,387130000C,(04)23289100,(04)25368667
8492,2023,02,23,10,4,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B11,"  ","  ",1,"  ",1,"  ","  ",6,"   ",1,22,"  ",B11,120.644144,24.180386,3,66000,387130000C,(04)23289100,(04)25368667
8493,2023,02,23,10,5,臺中市,北區,0,0,0,,,,50,,,,,,,,,,,,,,,10,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",10,"   ",1,22,"  ",B03,120.668095,24.162861,3,66000,387130000C,(04)23289100,(04)25368667
8494,2023,02,23,10,5,臺中市,和平區,0,0,0,8,,,30,,,,,,,,,,,,,,,1,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",1,1,1,5,"  ",B03,121.347449,24.384695,3,66000,387130000C,(04)23289100,(04)25368667
8495,2023,02,23,10,8,臺中市,南區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,4,4,1,4,4,2,26,23,2,8,1,1,B12,7,9,1,8,2,1,"  ",23,23,1,5,8,B12,120.670561,24.129284,2,66000,387130000C,(04)23289100,(04)25368667
8496,2023,02,23,10,10,臺中市,南屯區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,4,"  ",B03,120.603635,24.139221,3,66000,387130000C,(04)23289100,(04)25368667
8497,2023,02,23,10,10,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B01,"  ","  ",1,"  ",2,"  ","  ",42,"   ",1,22,"  ",B01,120.657071,24.057521,3,66000,387130000C,(04)23289100,(04)25368667
8498,2023,02,23,10,14,臺中市,北區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,4,4,5,5,5,2,16,6,2,9,3,4,C03,7,9,1,10,2,11,"  ",6,6,1,22,9,C03,120.677236,24.162702,2,66000,387130000C,(04)23289100,(04)25368667
8499,2023,02,23,10,15,臺中市,南屯區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,4,5,2,17,19,3,10,1,1,B12,7,1,1,8,2,15,"  ",19,19,1,22,9,B12,120.649778,24.152302,2,66000,387130000C,(04)23289100,(04)25368667
8500,2023,02,23,10,17,臺中市,中區,0,1,0,8,1,5,50,4,18,1,5,4,5,7,2,1,10,5,5,2,3,15,3,10,1,1,B12,7,5,1,8,2,1,"  ",15,15,1,4,8,B12,120.680268,24.14313,2,66000,387130000C,(04)23289100,(04)25368667
8501,2023,02,23,10,21,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,21,"  ",B03,120.719475,24.163003,3,66000,387130000C,(04)23289100,(04)25368667
8502,2023,02,23,10,24,臺中市,北區,0,0,0,8,1,5,50,3,2,1,5,4,5,7,1,1,1,4,5,2,12,8,3,10,1,1,B12,7,5,1,3,2,7,"  ",8,8,1,5,5,B12,120.667973,24.159265,3,66000,387130000C,(04)23289100,(04)25368667
8503,2023,02,23,10,24,臺中市,南區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,F03,7,5,8,20,2,16,"  ",6,6,1,21,8,F03,120.655159,24.112465,2,66000,387130000C,(04)23289100,(04)25368667
8504,2023,02,23,10,24,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",6,"   ",1,22,"  ",B03,120.709727,24.16603,3,66000,387130000C,(04)23289100,(04)25368667
8505,2023,02,23,10,25,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,3,15,3,10,1,1,B03,7,5,1,8,2,1,"  ",15,15,1,20,8,B03,120.647388,24.14385,2,66000,387130000C,(04)23289100,(04)25368667
8506,2023,02,23,10,25,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",17,"   ",1,22,"  ",C03,120.639643,24.178125,3,66000,387130000C,(04)23289100,(04)25368667
8507,2023,02,23,10,26,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",A12,"  ","  ",1,"  ",2,"  ","  ",7,"   ",1,22,"  ",A12,120.658617,24.160716,3,66000,387130000C,(04)23289100,(04)25368667
8508,2023,02,23,10,28,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,5,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,21,1,C03,120.65105,24.208623,2,66000,387130000C,(04)23289100,(04)25368667
8509,2023,02,23,10,28,臺中市,大里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,13,16,3,10,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,5,8,C03,120.70253,24.103201,2,66000,387130000C,(04)23289100,(04)25368667
8510,2023,02,23,10,33,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.721603,24.204176,3,66000,387130000C,(04)23289100,(04)25368667
8511,2023,02,23,10,33,臺中市,霧峰區,0,0,0,8,,,50,,,,,,,,,,,,,,,1,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",1,"   ",1,22,"  ",B12,120.66171,24.060061,3,66000,387130000C,(04)23289100,(04)25368667
8512,2023,02,23,10,34,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.654219,24.201967,3,66000,387130000C,(04)23289100,(04)25368667
8513,2023,02,23,10,45,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,22,8,C03,120.668286,24.124603,2,66000,387130000C,(04)23289100,(04)25368667
8514,2023,02,23,10,56,臺中市,潭子區,0,1,0,8,1,5,60,14,9,1,5,4,5,7,4,4,1,4,5,1,17,19,3,10,1,1,B03,7,1,1,8,2,8,"  ",19,19,1,22,8,B03,120.702664,24.194265,2,66000,387130000C,(04)23289100,(04)25368667
8515,2023,02,23,10,58,臺中市,沙鹿區,0,1,0,8,1,5,50,3,9,1,5,4,5,7,1,1,1,5,5,2,13,23,2,8,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,5,3,C03,120.568734,24.209379,2,66000,387130000C,(04)23289100,(04)25368667
8516,2023,02,23,11,1,臺中市,大里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,1,12,13,2,9,1,1,C03,7,9,1,10,2,11,"  ",13,13,1,22,8,C03,120.681412,24.103527,2,66000,387130000C,(04)23289100,(04)25368667
8517,2023,02,23,11,2,臺中市,南區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,3,4,4,2,9,36,3,10,1,1,A02,7,9,1,1,2,15,"  ",36,36,1,10,5,A02,120.68002,24.127439,2,66000,387130000C,(04)23289100,(04)25368667
8518,2023,02,23,11,10,臺中市,南屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,17,42,3,10,1,1,B12,7,8,1,8,2,15,"  ",42,42,1,22,9,B12,120.644034,24.13899,2,66000,387130000C,(04)23289100,(04)25368667
8519,2023,02,23,11,10,臺中市,南屯區,0,0,0,,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.640706,24.143273,3,66000,387130000C,(04)23289100,(04)25368667
8520,2023,02,23,11,15,臺中市,東區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,12,23,3,10,1,1,C03,7,5,1,10,2,14,"  ",23,23,1,5,8,C03,120.689143,24.141557,2,66000,387130000C,(04)23289100,(04)25368667
8521,2023,02,23,11,20,臺中市,太平區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,21,"  ",B03,120.71489,24.150856,3,66000,387130000C,(04)23289100,(04)25368667
8522,2023,02,23,11,23,臺中市,豐原區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,11,26,3,10,3,4,C03,7,9,1,10,2,14,"  ",26,26,1,22,8,C03,120.716491,24.24938,2,66000,387130000C,(04)23289100,(04)25368667
8523,2023,02,23,11,23,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,25,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",25,"   ",1,22,"  ",B03,120.711217,24.246339,3,66000,387130000C,(04)23289100,(04)25368667
8524,2023,02,23,11,27,臺中市,豐原區,0,1,0,8,1,5,40,14,8,1,5,4,3,7,4,4,5,4,4,2,2,23,3,10,1,1,B03,7,9,1,8,2,5,"  ",23,23,1,22,8,B03,120.716438,24.251706,2,66000,387130000C,(04)23289100,(04)25368667
8525,2023,02,23,11,30,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",6,"   ",1,22,"  ",B03,120.615393,24.183567,3,66000,387130000C,(04)23289100,(04)25368667
8526,2023,02,23,11,30,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",A12,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,10,"  ",A12,120.530115,24.251303,4,66000,387130000C,(04)23289100,(04)25368667
8527,2023,02,23,11,34,臺中市,中區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,21,8,C03,120.681334,24.142182,2,66000,387130000C,(04)23289100,(04)25368667
8528,2023,02,23,11,44,臺中市,西屯區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,4,4,2,13,16,3,10,1,1,C03,7,9,2,18,2,11,"  ",16,16,1,4,8,C03,120.651109,24.208435,2,66000,387130000C,(04)23289100,(04)25368667
8529,2023,02,23,11,44,臺中市,太平區,0,2,0,8,1,5,50,14,13,1,5,4,5,7,4,4,5,5,5,1,9,23,2,9,1,1,C03,7,9,1,10,2,12,"  ",23,23,1,5,8,C03,120.718479,24.126287,2,66000,387130000C,(04)23289100,(04)25368667
8530,2023,02,23,11,46,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,4,5,2,12,6,3,10,1,1,B12,7,6,1,8,2,2,"  ",6,6,1,22,8,B12,120.635235,24.171825,2,66000,387130000C,(04)23289100,(04)25368667
8531,2023,02,23,11,50,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,17,26,3,10,3,4,B12,7,6,1,8,2,2,"  ",26,26,1,21,8,B12,120.686483,24.197866,2,66000,387130000C,(04)23289100,(04)25368667
8532,2023,02,23,11,51,臺中市,南區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,16,19,3,10,1,1,B12,7,1,1,8,2,8,"  ",19,19,1,21,8,B12,120.681403,24.129691,2,66000,387130000C,(04)23289100,(04)25368667
8533,2023,02,23,11,55,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,5,"  ",B03,120.659813,24.155466,3,66000,387130000C,(04)23289100,(04)25368667
8534,2023,02,23,12,0,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",9,"  ","  ",23,"   ",1,22,"  ",B12,120.534389,24.246514,3,66000,387130000C,(04)23289100,(04)25368667
8535,2023,02,23,12,0,臺中市,大甲區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,1,1,5,4,4,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,9,C03,120.615358,24.350426,2,66000,387130000C,(04)23289100,(04)25368667
8536,2023,02,23,12,5,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,18,23,2,9,1,1,C03,7,9,1,10,2,12,"  ",23,23,1,5,8,C03,120.703148,24.169676,2,66000,387130000C,(04)23289100,(04)25368667
8537,2023,02,23,12,7,臺中市,西屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,26,3,10,3,4,B03,7,6,1,8,2,6,"  ",26,26,1,22,8,B03,120.642842,24.158911,2,66000,387130000C,(04)23289100,(04)25368667
8538,2023,02,23,12,13,臺中市,北區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,2,1,5,4,4,1,16,9,3,10,3,4,B03,7,6,1,8,2,2,"  ",9,9,1,22,9,B03,120.681549,24.155752,2,66000,387130000C,(04)23289100,(04)25368667
8539,2023,02,23,12,15,臺中市,潭子區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,4,"  ",6,6,1,22,8,B03,120.67959,24.205631,2,66000,387130000C,(04)23289100,(04)25368667
8540,2023,02,23,12,18,臺中市,龍井區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,6,1,5,9,C03,120.581758,24.175784,2,66000,387130000C,(04)23289100,(04)25368667
8541,2023,02,23,12,19,臺中市,西區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,22,8,C03,120.660307,24.149028,2,66000,387130000C,(04)23289100,(04)25368667
8542,2023,02,23,12,20,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",7,"   ",1,22,"  ",B12,120.723005,24.119927,3,66000,387130000C,(04)23289100,(04)25368667
8543,2023,02,23,12,22,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",F02,"  ","  ",8,"  ",2,"  ","  ",16,"   ",1,5,"  ",F02,120.692098,24.100713,3,66000,387130000C,(04)23289100,(04)25368667
8544,2023,02,23,12,24,臺中市,豐原區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,"  ",6,6,1,22,8,B03,120.7248,24.252413,2,66000,387130000C,(04)23289100,(04)25368667
8545,2023,02,23,12,30,臺中市,中區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.685085,24.14055,3,66000,387130000C,(04)23289100,(04)25368667
8546,2023,02,23,12,33,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",17,"   ",1,22,"  ",B03,120.664159,24.138618,3,66000,387130000C,(04)23289100,(04)25368667
