序號,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限_速度(公里),道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別,縣市別代碼,機關代碼,市話,傳真
9608,2023,04,27,11,55,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.644813,24.170456,3,66000,387130000C,(04)23289100,(04)25368667
9609,2023,04,27,11,55,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,22,"  ",B12,120.718429,24.154225,3,66000,387130000C,(04)23289100,(04)25368667
9610,2023,04,27,11,55,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,18,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",18,"   ",1,22,"  ",B03,120.712783,24.24718,3,66000,387130000C,(04)23289100,(04)25368667
9611,2023,04,27,11,59,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",11,"  ","  ",17,"   ",2,19,"  ",C03,120.658429,24.195141,3,66000,387130000C,(04)23289100,(04)25368667
9612,2023,04,27,12,0,臺中市,龍井區,0,3,0,8,1,5,60,4,2,1,5,4,5,7,1,1,1,4,5,1,12,23,2,1,1,1,C03,7,14,1,10,2,11,"  ",23,23,1,12,8,C03,120.516095,24.2033,2,66000,387130000C,(04)23289100,(04)25368667
9613,2023,04,27,12,4,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,"  ",6,6,1,4,8,B03,120.652492,24.166535,2,66000,387130000C,(04)23289100,(04)25368667
9614,2023,04,27,12,5,臺中市,大甲區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,13,16,2,8,1,1,C03,7,9,1,10,2,12,"  ",16,16,1,21,8,C03,120.622373,24.343555,2,66000,387130000C,(04)23289100,(04)25368667
9615,2023,04,27,12,10,臺中市,新社區,0,0,0,8,,,1,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,5,"  ",B12,120.794124,24.205651,3,66000,387130000C,(04)23289100,(04)25368667
9616,2023,04,27,12,18,臺中市,中區,0,1,0,8,1,5,50,3,7,1,5,4,5,7,4,4,5,4,4,2,16,26,3,10,1,1,C03,7,5,4,8,2,13,"  ",26,26,1,22,8,C03,120.681312,24.145024,2,66000,387130000C,(04)23289100,(04)25368667
9617,2023,04,27,12,18,臺中市,北區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,16,7,2,9,1,1,C03,7,8,1,10,2,12,"  ",7,7,1,21,8,C03,120.685146,24.152522,2,66000,387130000C,(04)23289100,(04)25368667
9618,2023,04,27,12,18,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,12,6,3,10,3,4,B03,7,6,3,18,1,2,"  ",6,6,1,22,8,B03,120.64693,24.168943,2,66000,387130000C,(04)23289100,(04)25368667
9619,2023,04,27,12,21,臺中市,龍井區,0,0,0,8,,,40,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,22,"  ",C03,120.622284,24.110694,3,66000,387130000C,(04)23289100,(04)25368667
9620,2023,04,27,12,40,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",42,"   ",1,20,"  ",B12,120.72254,24.17569,3,66000,387130000C,(04)23289100,(04)25368667
9621,2023,04,27,12,42,臺中市,外埔區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,17,25,3,10,1,1,B03,7,9,1,8,2,1,"  ",25,25,1,4,1,B03,120.641053,24.340995,2,66000,387130000C,(04)23289100,(04)25368667
9622,2023,04,27,12,43,臺中市,豐原區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,8,"  ",6,6,1,22,8,B03,120.715278,24.256103,2,66000,387130000C,(04)23289100,(04)25368667
9623,2023,04,27,12,47,臺中市,北區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,5,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,22,8,C03,120.683677,24.1468,2,66000,387130000C,(04)23289100,(04)25368667
9624,2023,04,27,12,49,臺中市,西區,0,0,0,8,,,30,,,,,,,,,,,,,,,38,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",10,"  ","  ",38,"   ",1,4,"  ",C03,120.672327,24.150967,3,66000,387130000C,(04)23289100,(04)25368667
9625,2023,04,27,13,5,臺中市,北屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,1,4,5,2,16,7,3,10,1,1,B03,7,8,1,8,2,6,"  ",7,7,1,21,8,B03,120.693308,24.171051,2,66000,387130000C,(04)23289100,(04)25368667
9626,2023,04,27,13,11,臺中市,南區,0,0,0,,,,30,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B02,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,5,"  ",B02,120.683387,24.131016,3,66000,387130000C,(04)23289100,(04)25368667
9627,2023,04,27,13,13,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,21,8,C03,120.661705,24.191525,2,66000,387130000C,(04)23289100,(04)25368667
9628,2023,04,27,13,15,臺中市,大甲區,1,0,0,8,1,5,30,11,13,1,5,4,5,7,4,4,10,5,5,1,18,23,1,3,1,1,C03,7,9,1,10,2,14,"  ",23,23,1,4,8,C03,120.63887,24.357872,1,66000,387130000C,(04)23289100,(04)25368667
9629,2023,04,27,13,20,臺中市,大雅區,0,1,0,8,1,5,60,4,2,1,5,4,5,7,1,1,1,5,4,1,12,23,3,10,1,1,A41,1,9,1,1,2,5,"  ",23,23,1,10,8,A41,120.658026,24.221374,2,66000,387130000C,(04)23289100,(04)25368667
9630,2023,04,27,13,20,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",6,"   ",1,4,"  ",B03,120.61965,24.180787,3,66000,387130000C,(04)23289100,(04)25368667
9631,2023,04,27,13,21,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,9,1,8,2,2,"  ",6,6,1,22,8,B03,120.670502,24.153814,2,66000,387130000C,(04)23289100,(04)25368667
9632,2023,04,27,13,23,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,4,5,2,16,6,3,10,1,1,B03,7,9,1,8,2,1,"  ",6,6,1,5,1,B03,120.662226,24.121648,2,66000,387130000C,(04)23289100,(04)25368667
9633,2023,04,27,13,32,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,40,"  ","  ","  ","  ",B01,"  ","  ",1,"  ",2,"  ","  ",40,40,1,22,"  ",B01,120.635135,24.163227,3,66000,387130000C,(04)23289100,(04)25368667
9634,2023,04,27,13,34,臺中市,豐原區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,4,2,16,19,3,10,1,1,B03,7,1,1,8,2,8,"  ",19,19,1,22,8,B03,120.70668,24.254771,2,66000,387130000C,(04)23289100,(04)25368667
9635,2023,04,27,13,35,臺中市,北屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,6,"  ",6,6,1,4,8,B03,120.6869,24.1855,2,66000,387130000C,(04)23289100,(04)25368667
9636,2023,04,27,13,35,臺中市,大甲區,0,2,0,8,1,5,50,14,8,1,5,4,5,7,4,4,2,4,4,1,13,16,2,9,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,4,8,C03,120.640928,24.365728,2,66000,387130000C,(04)23289100,(04)25368667
9637,2023,04,27,13,42,臺中市,神岡區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,5,5,2,16,23,2,9,1,1,C03,7,9,1,10,2,14,"  ",23,23,1,22,9,C03,120.696748,24.248711,2,66000,387130000C,(04)23289100,(04)25368667
9638,2023,04,27,13,44,臺中市,中區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,3,10,1,1,B03,7,9,1,8,2,4,"  ",25,25,1,21,8,B03,120.678351,24.146754,2,66000,387130000C,(04)23289100,(04)25368667
9639,2023,04,27,13,49,臺中市,南屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B12,"  ","  ",6,"  ",9,"  ","  ",42,"   ",1,3,"  ",B12,120.598422,24.155204,3,66000,387130000C,(04)23289100,(04)25368667
9640,2023,04,27,13,53,臺中市,南屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,8,2,8,3,4,C03,7,5,1,10,2,13,"  ",8,8,1,12,8,C03,120.631684,24.154707,2,66000,387130000C,(04)23289100,(04)25368667
9641,2023,04,27,13,54,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",A12,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",A12,120.611456,24.134348,3,66000,387130000C,(04)23289100,(04)25368667
9642,2023,04,27,13,56,臺中市,神岡區,0,1,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,14,12,3,10,1,1,A12,7,2,1,7,2,6,"  ",12,12,1,22,8,A12,120.70451,24.266214,2,66000,387130000C,(04)23289100,(04)25368667
9643,2023,04,27,13,59,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B12,"  ","  ",1,5,2,"  ","  ",23,23,1,5,"  ",B12,120.71157,24.143864,3,66000,387130000C,(04)23289100,(04)25368667
9644,2023,04,27,14,3,臺中市,太平區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,1,1,10,5,5,2,16,23,2,9,1,1,C03,7,9,1,10,2,14,"  ",23,23,1,5,8,C03,120.708044,24.159553,2,66000,387130000C,(04)23289100,(04)25368667
9645,2023,04,27,14,4,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,10,3,10,1,1,B03,7,11,1,8,2,5,"  ",10,10,1,20,8,B03,120.686543,24.162145,2,66000,387130000C,(04)23289100,(04)25368667
9646,2023,04,27,14,5,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B12,120.531474,24.266657,3,66000,387130000C,(04)23289100,(04)25368667
9647,2023,04,27,14,10,臺中市,南區,0,3,0,8,1,5,50,14,9,1,5,4,5,7,4,4,3,5,5,2,17,23,2,9,3,4,C03,7,9,1,10,2,11,"  ",23,23,1,22,8,C03,120.654872,24.115986,2,66000,387130000C,(04)23289100,(04)25368667
9648,2023,04,27,14,10,臺中市,清水區,0,0,0,8,,,60,,,,,,,,,,,,,,,43,"  ","  ","  ","  ",B02,"  ","  ",1,"  ",2,"  ","  ",43,"   ",1,21,"  ",B02,120.552015,24.293875,3,66000,387130000C,(04)23289100,(04)25368667
9649,2023,04,27,14,12,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.623817,24.185445,3,66000,387130000C,(04)23289100,(04)25368667
9650,2023,04,27,14,14,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",42,"   ",1,4,"  ",B12,120.64196,24.172979,3,66000,387130000C,(04)23289100,(04)25368667
9651,2023,04,27,14,17,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B01,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B01,120.64672,24.163935,3,66000,387130000C,(04)23289100,(04)25368667
9652,2023,04,27,14,23,臺中市,大里區,0,1,0,8,1,5,50,4,7,1,5,4,5,7,3,1,5,5,4,2,16,10,3,10,1,1,B03,7,11,1,8,2,5,"  ",10,10,1,5,8,B03,120.67702,24.097718,2,66000,387130000C,(04)23289100,(04)25368667
9653,2023,04,27,14,29,臺中市,南屯區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,14,12,3,10,3,4,B03,7,2,6,8,7,3,"  ",12,12,2,5,8,B03,120.633655,24.148374,2,66000,387130000C,(04)23289100,(04)25368667
9654,2023,04,27,14,32,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,8,1,"  ","  ",12,12,1,12,"  ",B03,120.652645,24.140539,3,66000,387130000C,(04)23289100,(04)25368667
9655,2023,04,27,14,43,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,21,"  ",B03,120.706219,24.117442,3,66000,387130000C,(04)23289100,(04)25368667
9656,2023,04,27,14,45,臺中市,沙鹿區,0,0,0,8,1,5,60,14,7,1,5,4,5,7,1,1,1,3,1,1,13,16,"  ","  ","  ","  ",B01,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,10,"  ",B01,120.576085,24.251694,3,66000,387130000C,(04)23289100,(04)25368667
9657,2023,04,27,14,46,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,18,23,2,9,1,1,C03,7,9,1,10,2,12,"  ",23,23,1,22,8,C03,120.646536,24.134684,2,66000,387130000C,(04)23289100,(04)25368667
9658,2023,04,27,14,53,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,9,"  ",B03,120.541608,24.243141,3,66000,387130000C,(04)23289100,(04)25368667
9659,2023,04,27,14,55,臺中市,北區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,9,4,4,2,12,1,2,8,1,1,C03,7,5,4,8,2,14,"  ",1,1,1,5,8,C03,120.67701,24.159463,2,66000,387130000C,(04)23289100,(04)25368667
9660,2023,04,27,14,55,臺中市,后里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,4,1,16,6,3,10,1,1,B03,7,6,1,8,2,2,"  ",6,6,1,4,1,B03,120.709108,24.31116,2,66000,387130000C,(04)23289100,(04)25368667
9661,2023,04,27,15,0,臺中市,大雅區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,1,2,4,2,16,16,2,9,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,22,9,C03,120.650903,24.209704,2,66000,387130000C,(04)23289100,(04)25368667
9662,2023,04,27,15,0,臺中市,大甲區,0,2,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,4,4,1,12,23,2,9,1,1,C03,7,4,6,10,2,11,"  ",23,17,1,4,8,C03,120.604884,24.315618,2,66000,387130000C,(04)23289100,(04)25368667
9663,2023,04,27,15,5,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",7,"   ",1,22,"  ",B03,120.653258,24.160817,3,66000,387130000C,(04)23289100,(04)25368667
9664,2023,04,27,15,7,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,25,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",25,"   ",1,5,"  ",B03,120.667603,24.166816,3,66000,387130000C,(04)23289100,(04)25368667
9665,2023,04,27,15,7,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",C03,120.645676,24.19217,3,66000,387130000C,(04)23289100,(04)25368667
9666,2023,04,27,15,12,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",7,"   ",1,5,"  ",B03,120.622643,24.150214,3,66000,387130000C,(04)23289100,(04)25368667
9667,2023,04,27,15,13,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",A11,"  ","  ",1,"  ",1,"  ","  ",7,"   ",1,10,"  ",A11,120.622822,24.150085,3,66000,387130000C,(04)23289100,(04)25368667
9668,2023,04,27,15,13,臺中市,西屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,5,4,4,2,13,23,2,9,1,1,C03,7,9,1,10,2,12,"  ",23,23,1,22,8,C03,120.644843,24.184066,2,66000,387130000C,(04)23289100,(04)25368667
9669,2023,04,27,15,15,臺中市,大肚區,0,0,0,8,,,50,,,,,,,,,,,,,,,49,"  ","  ","  ","  ",A41,"  ","  ",1,"  ",9,"  ","  ",49,"   ",1,10,"  ",A41,120.567346,24.12228,3,66000,387130000C,(04)23289100,(04)25368667
9670,2023,04,27,15,16,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,16,3,10,1,1,B03,7,9,1,8,2,8,"  ",16,16,1,5,8,B03,120.699775,24.165001,2,66000,387130000C,(04)23289100,(04)25368667
9671,2023,04,27,15,17,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,8,1,"  ","  ",16,16,1,23,"  ",B03,120.609707,24.138486,3,66000,387130000C,(04)23289100,(04)25368667
9672,2023,04,27,15,20,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,18,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",18,"   ",1,22,"  ",B03,120.717267,24.148878,3,66000,387130000C,(04)23289100,(04)25368667
9673,2023,04,27,15,22,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",7,"  ",11,"  ","  ",12,12,1,21,"  ",B03,120.644036,24.160963,3,66000,387130000C,(04)23289100,(04)25368667
9674,2023,04,27,15,23,臺中市,南屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,11,10,2,9,1,1,C03,7,11,1,10,2,11,14,10,10,1,5,8,C03,120.615087,24.145982,2,66000,387130000C,(04)23289100,(04)25368667
9675,2023,04,27,15,30,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",B03,120.635284,24.166319,3,66000,387130000C,(04)23289100,(04)25368667
9676,2023,04,27,15,34,臺中市,霧峰區,0,2,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,16,8,2,9,3,4,C03,7,5,1,10,2,14,"  ",8,8,1,18,8,C03,120.714028,24.073232,2,66000,387130000C,(04)23289100,(04)25368667
9677,2023,04,27,15,37,臺中市,南屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,4,2,16,9,3,10,1,1,B12,7,6,1,3,2,5,"  ",9,9,1,4,4,B12,120.638113,24.141451,2,66000,387130000C,(04)23289100,(04)25368667
9678,2023,04,27,15,40,臺中市,潭子區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,1,1,3,4,4,1,16,25,3,10,1,1,B03,7,9,1,8,2,1,"  ",25,25,1,22,8,B03,120.683416,24.216231,2,66000,387130000C,(04)23289100,(04)25368667
9679,2023,04,27,15,43,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,23,2,9,1,1,C03,7,9,1,10,2,14,"  ",23,23,1,21,8,C03,120.692615,24.139625,2,66000,387130000C,(04)23289100,(04)25368667
9680,2023,04,27,15,44,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",C03,120.671408,24.257295,3,66000,387130000C,(04)23289100,(04)25368667
9681,2023,04,27,15,46,臺中市,太平區,0,1,0,8,1,5,50,15,9,1,5,4,5,7,4,4,5,4,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,19,8,C03,120.73459,24.148814,2,66000,387130000C,(04)23289100,(04)25368667
9682,2023,04,27,15,50,臺中市,南屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,5,5,2,12,19,3,10,3,4,B03,7,1,1,8,2,8,"  ",19,19,1,12,8,B03,120.649968,24.130773,2,66000,387130000C,(04)23289100,(04)25368667
9683,2023,04,27,15,52,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,13,23,2,9,3,4,C03,7,9,1,10,2,11,"  ",23,23,1,22,9,C03,120.618061,24.188345,2,66000,387130000C,(04)23289100,(04)25368667
9684,2023,04,27,15,54,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B02,"  ","  ",1,"  ",1,"  ","  ",7,"   ",1,23,"  ",B02,120.659687,24.157317,3,66000,387130000C,(04)23289100,(04)25368667
9685,2023,04,27,15,55,臺中市,大雅區,0,1,0,8,1,5,60,4,2,1,5,4,5,7,1,1,1,5,4,1,12,6,3,10,1,1,B12,7,6,1,8,2,5,"  ",6,6,1,23,8,B12,120.644084,24.227218,2,66000,387130000C,(04)23289100,(04)25368667
9686,2023,04,27,16,2,臺中市,北區,0,0,0,,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",26,23,1,5,"  ",B03,120.66806,24.154319,3,66000,387130000C,(04)23289100,(04)25368667
9687,2023,04,27,16,5,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",17,"   ",1,22,"  ",B03,120.604772,24.187601,3,66000,387130000C,(04)23289100,(04)25368667
9688,2023,04,27,16,5,臺中市,霧峰區,0,1,0,8,1,5,30,15,9,1,5,4,5,7,4,4,10,5,5,2,10,23,3,10,1,1,C03,7,9,3,18,2,11,"  ",23,23,1,22,9,C03,120.686366,24.017359,2,66000,387130000C,(04)23289100,(04)25368667
9689,2023,04,27,16,6,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,"  ",6,6,1,22,8,B03,120.687642,24.183643,2,66000,387130000C,(04)23289100,(04)25368667
9690,2023,04,27,16,7,臺中市,西區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,16,19,3,10,1,1,B03,7,1,1,8,2,1,"  ",19,19,1,22,8,B03,120.661674,24.151607,2,66000,387130000C,(04)23289100,(04)25368667
9691,2023,04,27,16,11,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",17,"   ",1,21,"  ",B03,120.699365,24.170123,3,66000,387130000C,(04)23289100,(04)25368667
9692,2023,04,27,16,12,臺中市,神岡區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,5,1,3,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,8,C03,120.681758,24.242409,2,66000,387130000C,(04)23289100,(04)25368667
9693,2023,04,27,16,13,臺中市,大里區,0,0,0,8,,,80,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,22,"  ",B03,120.690704,24.098029,3,66000,387130000C,(04)23289100,(04)25368667
9694,2023,04,27,16,15,臺中市,外埔區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,16,44,"  ","  ","  ","  ",A11,"  ","  ",1,"  ",2,"  ","  ",44,44,1,22,"  ",A11,120.685927,24.331547,3,66000,387130000C,(04)23289100,(04)25368667
9695,2023,04,27,16,15,臺中市,大安區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,5,5,1,18,23,2,9,1,1,C03,7,9,1,10,2,14,"  ",23,23,1,21,8,C03,120.616823,24.346691,2,66000,387130000C,(04)23289100,(04)25368667
9696,2023,04,27,16,16,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",C03,120.67692,24.134667,3,66000,387130000C,(04)23289100,(04)25368667
9697,2023,04,27,16,17,臺中市,北區,0,2,0,8,1,5,50,14,8,1,5,4,5,7,4,4,3,4,4,1,3,23,2,7,3,4,C03,7,9,1,10,1,11,"  ",23,23,1,20,9,C03,120.684891,24.146079,2,66000,387130000C,(04)23289100,(04)25368667
9698,2023,04,27,16,20,臺中市,外埔區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",6,6,1,4,"  ",B03,120.65838,24.326985,3,66000,387130000C,(04)23289100,(04)25368667
9699,2023,04,27,16,23,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,4,4,2,13,23,3,10,1,1,B03,7,6,1,8,2,1,"  ",23,23,1,22,8,B03,120.649938,24.172287,2,66000,387130000C,(04)23289100,(04)25368667
9700,2023,04,27,16,26,臺中市,大里區,0,0,0,8,,,30,,,,,,,,,,,,,,,43,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",43,"   ",1,5,"  ",B12,120.681089,24.108787,3,66000,387130000C,(04)23289100,(04)25368667
9701,2023,04,27,16,28,臺中市,大雅區,0,1,0,8,1,5,30,11,9,1,5,4,5,7,4,4,10,5,5,1,19,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,9,C03,120.670704,24.229033,2,66000,387130000C,(04)23289100,(04)25368667
9702,2023,04,27,16,31,臺中市,沙鹿區,0,0,0,8,,,70,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,2,"  ",B03,120.621199,24.242316,3,66000,387130000C,(04)23289100,(04)25368667
9703,2023,04,27,16,32,臺中市,北屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,21,"  ",B03,120.664422,24.197102,3,66000,387130000C,(04)23289100,(04)25368667
